1030,139333
1030,167443
1031,166706
1032,113597
1033,68446
1034,91997
1035,143537
1036,92481
1037,66657
1038,44653
1039,2314
1040,48639
1041,127893
1041,136726
1041,3153
1042,163302
1043,135748
1044,142301
1045,86507
1046,149455
1046,48446
1047,149564
1048,117269
1049,12515
1050,106224
1051,103830
1052,145727
1053,71442
1054,104882
1055,29652
1056,160522
1057,98259
1058,67463
1059,109262
1060,165846
1061,33510
1062,169960
1063,145079
1064,178750
1065,112887
1065,101737
1066,24841
1067,87490
1068,108686
1068,105513
1069,1485
1070,62334
1070,93262
1070,56381
1070,3794
1071,66770
1072,136546
1072,169070
1072,55060
1072,58692
1073,174420
1074,146437
1075,164666
1076,128014
1077,43535
1078,109803
1079,95236
1080,25851
1081,24764
1082,10524
1083,65000
1084,1195
1085,72011
1086,19260
1087,92093
1088,89285
1089,4241
1090,52781
1091,138749
1092,20780
1093,47316
1094,70792
1095,140577
1096,70905
1097,122471
1098,150857
1099,172441
1099,136061
1100,161810
1101,167703
1102,68202
1103,136265
1103,142235
1104,68795
1104,79025
1105,106350
1106,67531
1107,30562
1108,87750
1109,25351
1109,69341
1110,85981
1110,12642
1111,21690
1111,170317
1111,122831
1111,89425
1111,109394
1112,121639
1113,156993
1114,7133
1115,2338
1116,149455
1117,93843
1118,54006
1119,37355
1120,76700
1121,170511
1122,105612
1122,59770
1123,8894
1124,172405
1125,107751
1126,37733
1127,1976
1128,24728
1129,6749
1130,130348
1131,170105
1131,129082
1132,30949
1133,127943
1134,91879
1135,56253
1135,112923
1135,149946
1135,107489
1136,131306
1137,101930
1138,97976
1138,127024
1138,21263
1139,29601
1140,172335
1141,55359
1142,175909
1143,101911
1144,26034
1145,107620
1145,89381
1146,76970
1147,152429
1147,116609
1148,6402
1149,74751
1149,71910
1149,63911
1150,112565
1151,111604
1152,28958
1153,35727
1154,122427
1154,24340
1155,76181
1156,155520
1156,142133
1157,25312
1158,158189
1159,91928
1160,65873
1161,170082
1162,86865
1163,109224
1164,138991
1165,137528
1166,58492
1167,135091
1168,54439
1169,12091
1170,30897
1170,79748
1170,175570
1170,127307
1170,74421
1171,95749
1172,16874
1172,128443
1173,71695
1174,4327
1175,1472
1176,90910
1177,106790
1178,41446
1178,15559
1178,63301
1178,164529
1178,137190
1179,153912
1180,146782
1181,47235
1182,15265
1183,28660
1183,128111
1183,129598
1184,36799
1185,15294
1185,141262
1186,139919
1187,29164
1188,75610
1189,149461
1189,154961
1189,117769
1190,25302
1191,149172
1192,120499
1193,167497
1194,164161
1195,81081
1196,109847
1197,60628
1198,26782
1199,141434
1199,131918
1200,33140
1201,147691
1202,98026
1203,90955
1204,149455
1204,138672
1205,61369
1206,150937
1207,166732
1208,108102
1209,68450
1210,136035
1211,108909
1212,176006
1213,116630
1214,118822
1215,112675
1216,88567
1217,26838
1218,136535
1219,64635
1220,3591
1221,173745
1222,119452
1223,148344
1224,119536
1225,133893
1226,149300
1227,123597
1227,19238
1228,108280
1229,49932
1230,22375
1231,572
1232,133657
1233,163614
1234,63275
1235,133574
1236,45782
1237,159534
1238,122231
1239,84971
1240,4116
1240,43496
1240,23016
1240,172826
1240,123862
1241,147227
1242,34553
1243,172973
1244,87449
1245,49737
1246,137921
1247,90914
1247,135430
1248,61426
1249,169174
1250,100405
1251,141735
1251,132922
1252,154965
1253,121344
1254,40300
1255,69847
1256,41377
1257,80172
1258,100365
1258,111417
1259,160206
1259,75441
1260,111206
1261,68314
1262,113322
1262,72449
1263,101847
1263,122833
1263,282
1264,85550
1265,74506
1266,40738
1267,48354
1268,21359
1269,95002
1269,140619
1270,140549
1271,145976
1271,176730
1271,60889
1272,70521
1273,141773
1274,29730
1275,32427
1276,113738
1277,116950
1278,99394
1279,11905
1280,122131
1281,75946
1281,36085
1281,43807
1281,86963
1281,137081
1281,83446
1281,52303
1281,103150
1281,168334
1281,176735
1282,103258
1283,136847
1284,103407
1285,26856
1286,170856
1287,108464
1288,57078
1289,87015
1289,137815
1290,124086
1291,4841
1292,118973
1293,50637
1294,98772
1294,130536
1295,59363
1296,29121
1297,157122
1298,123044
1299,135882
1300,106803
1301,156315
1302,131404
1302,162056
1302,165683
1302,15744
1303,24222
1303,117416
1304,25071
1305,117113
1306,64499
1307,58143
1308,22947
1309,119086
1310,165929
1310,151596
1310,137421
1311,171053
1312,41682
1313,96404
1314,149652
1315,60739
1315,62396
1316,148960
1316,92486
1317,167760
1318,25464
1319,16790
1320,32157
1321,173452
1322,119386
1323,49698
1324,18322
1325,15202
1325,26180
1325,21764
1326,11671
1327,66747
1328,88695
1328,149153
1329,138320
1330,7892
1331,147388
1332,72992
1333,99220
1334,146808
1334,57657
1335,57290
1335,76298
1335,19886
1335,98193
1335,67988
1336,119430
1337,33903
1338,120859
1339,170259
1339,149501
1340,46410
1341,134440
1342,80085
1343,153790
1344,161453
1345,14405
1346,125978
1347,57417
1347,44174
1347,22301
1348,32249
1349,2816
1350,6001
1351,18326
1352,126146
1353,92489
1354,123791
1355,75939
1355,127551
1355,137356
1356,114427
1357,25319
1358,31532
1359,162559
1360,167500
1361,136375
1362,125406
1363,20715
1363,65085
1364,79058
1365,30894
1366,42441
1367,31403
1368,18333
1369,145226
1370,125694
1371,89613
1372,178340
1373,66351
1374,163980
1375,6408
1376,25681
1377,46193
1378,133375
1379,151557
1379,47393
1380,80525
1381,131487
1382,30191
1383,109532
1383,137891
1383,9432
1383,138941
1384,100223
1385,7997
1386,60351
1387,99694
1388,134234
1389,103876
1390,151096
1390,8145
1390,4144
1391,61913
1392,135624
1393,5649
1394,84026
1395,156208
1395,21016
1396,919
1397,79096
1397,154045
1398,35201
1399,162846
1400,21350
1401,164493
1402,7984
1403,91386
1404,95037
1405,23227
1406,73860
1407,175787
1407,36117
1407,140211
1408,54769
1408,125757
1409,81757
1410,44023
1411,50565
1412,136439
1413,93494
1414,112197
1415,155175
1416,81772
1417,139103
1418,38262
1418,78369
1418,34712
1418,156880
1419,34769
1420,177914
1421,25618
1422,13469
1423,143495
1424,166310
1425,81219
1426,130105
1427,4561
1428,92993
1429,75577
1429,170461
1430,34175
1431,7907
1432,167528
1433,118241
1433,132807
1434,32108
1435,160204
1436,175128
1437,20618
1438,166706
1439,82857
1440,157773
1441,24250
1442,77816
1443,161252
1444,95492
1445,60873
1446,32030
1447,9975
1448,152866
1448,27065
1448,69643
1449,171797
1449,64641
1450,172539
1451,140404
1451,31885
1451,52169
1452,122563
1453,63102
1453,143045
1454,95173
1455,94932
1456,15148
1457,27580
1458,142594
1459,103747
1460,101997
1461,89244
1462,64372
1463,175020
1464,62821
1465,7610
1466,25719
1466,3321
1466,125618
1466,10112
1467,154599
1468,16715
1469,168718
1469,146476
1470,39245
1471,91895
1472,919
1473,135253
1474,1306
1474,72028
1474,33295
1475,29678
1475,108633
1475,21733
1475,124167
1475,47309
1475,44464
1475,22024
1476,12884
1477,168074
1478,82794
1479,136011
1480,89305
1481,18298
1482,165429
1482,132497
1483,36849
1484,61866
1485,47668
1486,80746
1487,97852
1488,173696
1489,121840
1490,52670
1491,122710
1492,54899
1492,85884
1493,18787
1494,101989
1495,9091
1496,45955
1497,86736
1498,166769
1499,12967
1500,1716
1501,50387
1502,27877
1503,126294
1504,71119
1505,44291
1506,45677
1506,141622
1506,45219
1506,146615
1507,60017
1507,88972
1507,162708
1508,166424
1509,113636
1510,25670
1511,87819
1512,151231
1513,53461
1514,173336
1515,162329
1516,27954
1516,27737
1517,90023
1517,159051
1517,134614
1518,106340
1519,72608
1520,93290
1521,141241
1522,147439
1523,81225
1524,36659
1525,21438
1526,54354
1527,16401
1528,148471
1529,23044
1529,173070
1530,12261
1531,27944
1531,148006
1532,5557
1533,118033
1534,553
1535,42487
1536,166390
1536,42434
1536,152966
1537,131516
1538,143918
1539,27509
1540,148716
1541,155677
1542,14549
1543,57645
1544,41098
1544,16591
1545,127501
1546,32980
1547,33634
1548,102071
1549,152352
1550,137968
1551,59790
1552,45856
1553,137085
1554,174704
1555,139269
1556,51108
1557,66886
1558,138546
1559,162403
1560,161352
1560,72896
1561,142840
1562,179222
1563,168495
1564,76956
1565,111900
1566,24477
1566,131778
1567,124861
1568,6408
1569,22098
1570,112853
1570,9326
1571,64263
1572,143484
1573,52023
1574,25448
1575,6945
1576,16849
1577,28013
1578,4045
1579,51929
1580,77394
1580,109972
1580,10718
1581,49511
1582,124149
1583,48611
1584,135950
1585,75057
1586,121500
1587,87543
1588,51617
1589,17625
1590,25304
1591,5302
1592,105953
1592,157636
1593,76220
1593,163939
1593,3519
1593,31518
1593,84568
1593,119375
1594,10712
1594,174102
1594,59
1594,166411
1595,123668
1596,21538
1597,63668
1598,14300
1598,29078
1598,85639
1599,58550
1600,88248
1601,44959
1601,91632
1602,38007
1603,42432
1604,139680
1604,104518
1604,173876
1604,83416
1604,34444
1605,156746
1606,99860
1607,166834
1608,100835
1609,22692
1610,130856
1611,2925
1612,16939
1613,90283
1614,27822
1615,111634
1616,58664
1617,155223
1617,116955
1618,111618
1619,64295
1620,134472
1621,118525
1622,49802
1623,83377
1624,58570
1625,69278
1626,68227
1627,127629
1628,72319
1628,19829
1629,116426
1629,42293
1630,49959
1630,117775
1630,60917
1631,147200
1631,122074
1631,5834
1631,144123
1632,177447
1633,51048
1634,113552
1635,33667
1636,85815
1637,122961
1638,28834
1639,85808
1640,146386
1641,174184
1642,557
1642,11075
1643,110124
1643,159254
1644,81233
1645,17224
1646,10936
1647,153616
1648,48893
1648,104537
1649,79282
1650,178517
1651,64819
1652,30336
1653,49372
1653,105852
1654,116763
1655,42806
1655,48775
1655,41712
1656,116802
1657,112631
1658,89131
1659,2128
1660,163381
1661,65385
1661,103902
1662,88214
1663,121777
1664,80916
1665,148719
1666,12189
1667,128671
1668,120506
1669,129695
1670,118789
1671,121297
1672,171674
1673,88603
1673,169916
1673,98152
1673,6526
1674,128564
1675,49519
1676,16832
1677,156358
1678,177715
1679,55876
1679,34006
1680,70659
1681,137611
1682,110303
1683,65921
1684,135329
1685,73863
1685,23881
1686,23048
1687,75391
1688,58822
1689,65898
1689,12354
1690,83740
1691,7133
1692,155185
1692,149309
1693,148543
1694,73746
1695,114887
1696,163961
1697,60643
1697,48895
1698,14183
1699,112746
1700,131099
1700,153633
1701,77423
1702,44941
1703,40516
1704,147982
1705,81913
1705,122130
1706,156392
1707,114003
1708,65533
1709,54673
1709,10272
1710,177245
1711,63746
1712,89365
1713,139259
1713,141477
1714,158587
1715,30964
1715,147355
1716,47246
1717,138800
1718,45302
1719,31391
1720,93403
1721,91925
1722,78122
1723,38462
1724,144736
1725,43386
1726,8902
1727,114967
1728,110162
1729,40401
1729,60816
1730,157407
1731,101696
1731,172844
1732,101844
1733,143617
1734,141489
1735,157875
1736,9712
1737,106047
1738,162150
1739,86901
1740,52528
1740,94099
1741,115085
1742,5411
1743,69247
1744,94848
1745,66893
1746,105635
1747,45839
1748,54158
1749,69704
1750,169519
1751,142015
1752,44288
1753,99260
1754,57669
1755,126791
1756,120499
1757,148771
1758,175495
1759,178679
1760,22278
1760,24404
1761,28858
1762,50720
1763,104819
1764,174517
1765,58943
1766,40834
1767,28107
1768,125458
1768,140767
1768,85970
1769,38716
1770,9510
1770,55170
1770,50152
1770,7850
1771,150965
1772,152080
1773,153910
1774,88673
1775,53529
1776,132968
1777,27681
1778,135497
1779,173470
1780,161533
1780,179889
1781,43945
1782,118795
1783,7220
1784,178614
1785,32781
1786,38685
1787,55639
1788,124042
1789,24535
1790,90699
1790,16884
1790,151990
1791,58812
1792,178614
1793,9321
1794,179391
1795,163382
1795,34425
1796,136449
1797,47601
1798,161938
1799,147847
1800,23181
1801,125881
1802,72184
1803,104272
1804,8335
1805,61818
1806,46163
1806,27488
1807,50042
1808,50425
1809,38210
1809,154733
1810,43210
1811,130313
1812,27155
1813,37120
1814,178821
1814,129668
1815,75610
1815,43717
1816,173778
1817,124969
1818,159880
1819,168238
1820,2494
1821,71431
1822,156004
1823,175480
1824,80395
1825,42595
1826,3196
1827,137558
1828,151668
1829,71030
1829,172434
1829,162004
1830,133659
1830,168694
1831,112303
1832,154631
1833,17338
1834,92092
1834,167832
1835,2698
1836,167948
1837,122225
1838,56632
1839,47217
1840,170089
1841,173932
1841,117383
1842,81252
1843,127502
1844,86625
1845,75320
1846,110655
1847,106528
1848,38362
1849,60936
1850,153221
1851,101709
1852,57117
1853,144929
1853,178322
1854,117336
1855,147411
1856,64881
1857,37562
1858,144546
1858,29641
1858,165632
1858,157851
1859,6795
1860,77832
1861,17939
1861,69429
1862,28047
1863,96204
1864,144907
1865,133929
1866,5058
1867,103413
1868,138672
1869,19680
1869,66498
1869,4887
1870,56250
1871,161170
1872,87866
1873,15560
1874,116087
1875,174032
1876,75610
1876,43717
1877,5356
1878,85544
1879,163223
1880,135313
1881,175845
1882,131739
1883,4922
1884,132289
1885,127502
1886,95608
1887,123360
1888,119987
1889,104279
1890,30464
1891,117171
1892,133887
1893,171391
1894,17408
1894,160227
1895,122881
1896,127208
1896,27964
1897,93264
1898,77375
1899,28432
1900,15639
1900,8966
1901,65579
1902,31973
1903,109232
1904,158502
1905,138672
1906,15384
1907,132632
1908,143796
1909,41847
1910,18358
1911,60039
1912,22033
1913,178453
1914,46201
1914,27516
1915,68871
1916,11370
1917,108294
1918,108497
1919,101052
1920,80753
1920,98777
1921,138273
1922,162648
1923,63778
1924,122166
1925,119018
1926,48948
1927,56028
1928,4115
1929,13011
1930,173914
1930,23309
1931,168902
1932,23623
1933,130348
1934,93304
1935,138096
1936,173089
1937,110656
1938,96572
1939,149709
1939,153761
1939,13647
1940,174952
1941,110106
1942,10289
1943,18218
1944,17961
1945,174330
1946,173422
1947,82651
1948,22615
1949,136508
1950,173562
1951,21309
1952,138750
1952,151720
1952,62433
1952,54962
1953,150984
1954,117765
1955,47845
1956,71149
1957,94418
1957,19457
1957,31723
1958,34800
1958,38730
1959,116777
1960,175828
1961,99488
1962,58037
1963,146798
1964,164883
1964,20151
1965,104107
1966,170898
1967,100875
1968,88064
1968,3622
1969,163408
1970,12490
1971,33498
1972,148621
1972,153707
1973,157200
1974,97093
1975,526
1975,153023
1975,64411
1976,81952
1977,7388
1978,17704
1979,129308
1979,168219
1979,124780
1980,146754
1981,127770
1982,122396
1983,174443
1984,10369
1985,95871
1986,53686
1987,54550
1987,110590
1987,22021
1987,173175
1988,33327
1989,30391
1990,29658
1991,171912
1991,15697
1991,37442
1991,144437
1991,156324
1992,44011
1992,2439
1992,138853
1993,167716
1994,94513
1995,95572
1996,159724
1997,110229
1998,96764
1999,5959
2000,585
2001,70095
2001,103653
2002,111984
2003,7431
2004,74107
2005,37610
2006,148002
2007,165383
2008,131369
2009,68920
2010,144787
2011,10030
2012,18813
2013,162054
2014,55589
2015,126295
2016,43240
2017,159479
2018,28337
2019,158174
2020,95762
2020,29691
2021,80690
2022,164766
2023,82187
2024,39949
2025,124681
2026,110637
2027,82128
2028,123178
2028,62661
2029,116102
2030,98650
2031,19470
2032,154166
2033,136207
2034,162472
2035,74450
2035,178042
2035,110596
2035,37422
2036,50068
2037,91241
2038,58403
2039,146496
2040,104798
2041,46539
2042,158669
2043,156671
2044,118479
