388,2018-08-04,5,192762
389,2018-08-05,5,125444
390,2018-08-06,5,137708
391,2018-08-06,3,121506
392,2018-08-05,3,91647
394,2018-08-05,5,15908
395,2018-08-05,5,119319
396,2018-08-05,1,38113
398,2018-08-06,5,65824
399,2018-08-06,4,128011
400,2018-08-06,5,167644
401,2018-08-08,2,173938
402,2018-08-06,5,58017
403,2018-08-06,5,120411
404,2018-08-06,5,190259
405,2018-08-06,5,201971
406,2018-08-07,5,19391
407,2018-08-08,5,31052
408,2018-08-07,3,148178
409,2018-08-07,4,144027
410,2018-08-07,5,181790
411,2018-08-07,3,102188
412,2018-08-07,5,35894
413,2018-08-07,4,21974
414,2018-08-08,4,191272
415,2018-08-06,5,68053
416,2018-08-06,4,203057
417,2018-08-06,5,153497
418,2018-08-07,4,149395
419,2018-08-08,5,102229
420,2018-08-09,4,191538
421,2018-08-08,1,147889
422,2018-08-09,4,147582
423,2018-08-08,4,126217
424,2018-08-08,4,48468
425,2018-08-09,5,177277
426,2018-08-09,4,150645
427,2018-08-09,5,65144
428,2018-08-08,1,8425
429,2018-08-09,5,135388
430,2018-08-09,1,51440
431,2018-08-09,5,83757
432,2018-08-09,3,7774
433,2018-08-09,5,77199
434,2018-08-09,5,51900
435,2018-08-09,5,168771
436,2018-08-10,5,195219
437,2018-08-10,5,18030
438,2018-08-10,4,78077
440,2018-08-10,5,172334
441,2018-08-10,5,11169
442,2018-08-10,5,161695
443,2018-08-10,5,54901
444,2018-08-10,5,114647
445,2018-08-10,5,140043
446,2018-08-10,4,145042
447,2018-08-10,4,102229
448,2018-08-10,3,142821
450,2018-08-11,1,159805
451,2018-08-11,5,61231
452,2018-08-11,5,182652
454,2018-08-11,3,18856
455,2020-07-14,4,126349
456,2018-08-13,5,71426
457,2018-08-11,5,154677
458,2018-08-11,5,201596
459,2018-08-11,5,61566
460,2018-08-11,5,171225
461,2018-08-12,5,37988
462,2018-08-12,5,201515
463,2018-08-12,4,157885
464,2018-08-12,5,21357
465,2018-08-12,4,162000
466,2018-08-12,4,6817
467,2018-08-12,5,140902
468,2018-08-12,5,87245
469,2018-08-12,5,64700
470,2018-08-12,5,141086
471,2018-08-13,3,10395
472,2018-08-13,5,68276
473,2018-08-13,4,445
474,2018-08-13,5,592
476,2018-08-14,5,174430
477,2018-08-14,3,139114
478,2018-08-14,5,162085
479,2018-08-14,1,70558
480,2018-08-14,5,20111
481,2018-08-13,4,202738
482,2018-08-13,5,186344
483,2018-08-14,4,126780
484,2018-08-14,1,75316
485,2018-08-14,5,102380
487,2018-08-13,5,94968
488,2018-08-14,5,21703
489,2018-08-13,4,171635
490,2018-08-15,5,100073
492,2018-08-15,5,177775
493,2021-10-09,4,124033
494,2018-08-16,3,153850
495,2018-08-15,5,129474
496,2018-08-16,5,188375
497,2018-08-16,5,194492
498,2018-08-15,5,118817
499,2018-07-15,1,199348
500,2018-08-15,5,12559
501,2018-08-16,5,34145
502,2018-08-16,5,74028
503,2018-08-16,3,156636
505,2018-08-16,4,13841
506,2018-08-17,5,85802
508,2022-09-28,4,44405
509,2018-08-17,3,121535
510,2022-09-28,5,123764
511,2018-08-17,5,163690
512,2018-08-18,4,94209
513,2018-08-18,5,62878
514,2018-08-17,5,55950
515,2018-08-17,5,175503
516,2019-04-06,1,19753
517,2018-08-17,5,85013
518,2018-08-17,3,53415
519,2018-08-17,5,171367
520,2018-08-18,5,139943
521,2018-08-18,5,203899
522,2018-08-17,5,28517
523,2018-08-18,5,95842
524,2018-08-18,3,67853
525,2018-08-18,5,173929
526,2018-08-18,3,44710
527,2018-08-19,1,171440
528,2023-01-26,4,143719
529,2018-08-18,5,17684
530,2018-08-19,4,190556
531,2018-08-19,5,120852
532,2018-08-19,5,70865
533,2018-08-19,5,189449
534,2018-08-19,5,23632
535,2018-08-19,5,6887
536,2018-08-18,2,180357
537,2018-08-20,3,1623
538,2018-08-20,5,19486
539,2018-08-20,5,146216
540,2018-08-20,5,81192
541,2018-08-20,5,129868
542,2018-08-20,5,202702
543,2018-08-20,5,119813
544,2018-08-20,5,105187
545,2018-08-20,5,50453
546,2018-08-20,3,28064
547,2018-08-20,5,76762
548,2023-06-19,4,180927
549,2023-06-19,4,194199
550,2023-09-30,5,18502
551,2023-09-30,3,147725
552,2023-11-17,5,3019
553,2023-11-17,3,89496
554,2024-01-18,4,126780
555,2018-08-20,2,101170
556,2023-01-26,2,153997
558,2018-08-21,4,82207
559,2018-08-21,4,125444
560,2018-08-21,5,203057
561,2018-08-21,5,33741
562,2022-09-28,3,39597
563,2018-08-21,5,153783
564,2018-08-21,5,182567
565,2018-08-21,4,61867
566,2018-08-21,3,91033
567,2018-08-21,2,150026
568,2018-08-21,4,49710
569,2018-08-21,4,173469
570,2018-08-21,4,19090
571,2018-08-22,5,110364
572,2018-08-22,4,66378
573,2018-08-22,4,194393
574,2018-08-22,5,13355
575,2018-08-22,5,163389
576,2018-08-22,5,108390
577,2018-08-22,5,177047
578,2018-08-22,4,11383
579,2018-08-22,5,168533
580,2018-08-21,4,193647
581,2018-08-22,5,193530
582,2018-08-22,5,101170
583,2018-08-22,3,201282
584,2018-08-22,2,54812
585,2018-08-22,4,73912
586,2018-08-22,4,7222
588,2018-08-22,5,46319
589,2018-08-22,5,92336
590,2018-08-22,4,80727
591,2018-08-21,4,157060
592,2018-08-21,3,170099
593,2018-08-21,3,80190
594,2018-08-23,5,167809
595,2018-08-23,5,61576
596,2018-08-24,3,122205
597,2018-08-24,5,177635
599,2018-08-24,5,16959
600,2018-08-23,5,81683
601,2018-08-23,5,160389
602,2018-08-24,5,1668
603,2018-08-24,3,38401
604,2018-08-23,4,76762
605,2018-08-24,5,178374
606,2018-08-23,5,148537
607,2018-08-24,4,30583
608,2018-08-24,4,67058
609,2018-08-23,5,75574
610,2018-08-23,5,120090
611,2018-08-24,4,29824
612,2018-08-24,3,37746
613,2018-08-24,5,142036
614,2018-08-24,3,126342
615,2018-08-24,5,181790
616,2018-08-25,5,150533
617,2018-08-25,5,83940
618,2018-08-25,5,29962
619,2018-08-25,2,100203
620,2018-08-25,5,17299
621,2018-08-25,5,56696
622,2018-08-25,5,121474
623,2018-08-25,5,70328
624,2018-08-25,5,196360
625,2018-08-25,1,138498
626,2018-08-24,5,17506
627,2018-08-25,5,38796
628,2018-08-24,5,4821
630,2018-08-26,5,145193
631,2018-08-26,5,32208
632,2018-08-26,5,156612
633,2018-08-27,5,75937
634,2018-08-26,5,14060
635,2018-08-26,5,145528
636,2018-08-26,5,179542
637,2018-08-27,3,168658
639,2018-08-26,5,76016
640,2018-08-26,4,137901
641,2018-08-27,5,42583
642,2022-09-28,5,199037
643,2018-08-27,5,188989
644,2018-08-28,5,85418
645,2018-08-28,5,119645
646,2018-08-28,4,144862
647,2018-08-28,4,115735
648,2018-08-28,3,6304
649,2018-08-28,4,136681
650,2018-08-28,5,17506
651,2018-08-28,5,61554
652,2018-08-28,3,39692
653,2018-08-28,4,128088
654,2018-08-28,5,51231
655,2018-08-28,3,152218
656,2018-08-28,5,155436
657,2018-08-28,5,3106
658,2018-08-28,5,29668
659,2018-08-28,5,168658
660,2018-08-28,5,141690
661,2018-08-29,5,128011
663,2018-08-29,5,123956
665,2018-08-28,5,187284
666,2018-08-29,1,132998
667,2018-08-29,4,199390
668,2018-08-29,5,76016
669,2018-08-28,4,188926
670,2018-08-28,4,113552
671,2018-08-29,5,149688
672,2018-08-30,1,36632
673,2018-08-30,4,150045
674,2018-08-30,5,123619
675,2018-08-30,5,19486
676,2018-08-30,5,157333
677,2018-08-30,5,19486
678,2018-08-30,3,6346
680,2018-08-30,4,196494
681,2018-08-30,4,162014
682,2018-08-31,5,24557
683,2018-08-31,4,19506
684,2018-08-31,5,16827
685,2018-08-30,2,82409
686,2018-08-30,4,64215
688,2018-08-31,5,3832
689,2022-09-28,5,204196
690,2018-08-31,5,167720
691,2018-08-31,5,80346
692,2018-08-31,5,12559
693,2018-08-31,5,60724
694,2018-09-01,5,100663
695,2018-09-01,5,39669
696,2018-09-01,5,1668
697,2018-08-31,3,32299
698,2018-09-01,5,162167
699,2018-09-01,4,161695
700,2018-09-01,3,184962
701,2018-08-31,5,88261
702,2018-09-01,5,56696
703,2018-09-01,5,157883
704,2018-09-01,5,116967
705,2018-09-01,5,174739
706,2018-09-01,5,87177
707,2018-09-01,4,3838
708,2018-09-02,5,69782
710,2018-09-03,4,41786
711,2018-09-02,5,191750
712,2018-09-02,4,24901
713,2018-09-02,4,153437
714,2018-09-01,1,39231
715,2018-09-03,5,174726
716,2018-09-03,5,30488
717,2018-09-02,5,127334
718,2018-09-02,5,136097
719,2018-09-03,5,201487
721,2018-09-02,5,185550
722,2018-09-02,4,151395
723,2018-09-03,5,202616
724,2018-09-03,5,178757
725,2018-09-03,5,75343
726,2018-09-03,5,166320
727,2018-09-04,5,201700
728,2018-09-04,5,71056
729,2018-09-04,5,21725
730,2018-09-04,1,174244
731,2018-09-04,5,100073
732,2018-09-04,5,162267
733,2018-09-03,5,171088
734,2018-09-04,5,1623
735,2018-09-04,5,113777
736,2018-09-04,1,118153
737,2018-09-04,2,138220
739,2018-09-04,3,151036
740,2018-09-05,5,118225
741,2018-09-05,3,59705
742,2018-09-04,5,33308
743,2018-09-04,3,48954
744,2018-09-05,5,142170
745,2022-09-28,1,18470
746,2018-09-05,5,197141
747,2018-09-06,1,157885
748,2018-09-05,5,145268
749,2020-09-13,5,19234
750,2018-09-05,5,102229
751,2018-09-05,5,17074
752,2018-09-05,5,144703
753,2018-09-06,5,168658
754,2018-09-05,5,171367
755,2018-09-06,4,198124
756,2018-09-06,2,12849
758,2018-09-06,5,75937
759,2018-09-07,4,19858
760,2018-09-07,4,14403
761,2018-09-06,5,104008
762,2018-09-06,5,123619
763,2018-09-06,5,108390
764,2018-09-06,5,4626
765,2018-09-06,5,107400
766,2018-09-06,5,15096
767,2018-09-06,5,141800
768,2018-09-06,5,179759
769,2018-09-07,4,52647
770,2018-09-06,5,7019
771,2018-09-06,5,177661
772,2018-09-06,3,68155
773,2018-09-07,5,165094
774,2018-09-06,5,74068
775,2018-09-07,5,170806
776,2018-09-07,5,129347
777,2018-09-07,5,161695
778,2018-09-07,3,110293
779,2018-09-06,5,174365
780,2018-09-07,5,151395
781,2018-09-07,1,156612
782,2018-09-07,5,147889
783,2018-09-08,5,135539
784,2018-09-08,5,154955
785,2018-09-08,5,81707
786,2018-09-08,5,149809
787,2018-09-08,4,129445
788,2018-09-09,5,146503
789,2018-09-09,5,145108
790,2018-09-08,4,8281
791,2018-09-09,5,129715
792,2018-09-07,5,192918
793,2018-09-09,5,152492
794,2018-09-09,4,47452
796,2018-09-09,4,202616
797,2018-09-09,5,141974
798,2018-09-09,5,70178
799,2018-09-10,5,7222
800,2018-09-11,1,110902
801,2018-09-11,5,190592
802,2018-09-10,5,73514
803,2018-09-11,5,29242
804,2018-09-11,5,171367
805,2018-09-10,4,87177
806,2018-09-11,5,180277
808,2018-09-11,5,6071
810,2018-09-11,5,133311
811,2018-09-10,5,98250
812,2018-09-11,5,115471
813,2022-09-28,5,45754
814,2018-09-11,4,23633
815,2018-09-11,1,188319
816,2018-09-13,5,93923
817,2018-09-12,4,158078
818,2018-09-12,5,179334
819,2018-09-12,4,143904
820,2018-09-12,5,27278
821,2018-09-12,4,55770
822,2018-09-12,4,102229
823,2018-09-12,4,32660
824,2018-09-12,5,51024
825,2018-09-12,5,161695
826,2018-09-12,5,149742
827,2018-09-12,5,143595
828,2018-09-13,5,152251
829,2018-09-12,5,170339
830,2018-09-12,5,59157
831,2018-09-12,5,150637
832,2018-09-12,5,168004
833,2018-09-12,1,49820
834,2018-09-12,5,159769
835,2018-09-13,4,12623
836,2018-09-12,5,102063
837,2018-09-13,4,109926
838,2018-09-13,5,15544
839,2018-09-13,5,169135
840,2018-09-14,5,17506
841,2018-09-13,2,200662
842,2018-09-14,1,128507
843,2018-09-14,3,177677
844,2018-09-13,5,195850
845,2018-09-13,5,22726
846,2018-09-13,5,56430
847,2018-09-14,5,158204
848,2018-09-14,1,85818
850,2018-09-14,5,93376
851,2018-09-14,4,29889
852,2018-09-14,5,115977
853,2018-09-14,5,129590
854,2018-09-14,5,35894
856,2018-09-14,5,146376
857,2018-09-15,4,140753
858,2018-09-14,3,174260
859,2018-09-14,5,43973
860,2022-09-15,5,19234
861,2022-02-14,5,19234
862,2020-07-21,4,19234
863,2021-06-20,5,19234
864,2018-09-15,5,18188
865,2018-09-15,5,85818
866,2018-09-16,5,71056
867,2018-09-16,3,194267
869,2018-09-16,5,70924
871,2018-09-16,5,16345
872,2018-09-16,4,126556
873,2018-09-16,5,176470
874,2018-09-16,5,197891
875,2018-09-16,3,63635
876,2018-09-17,5,59625
877,2018-09-15,5,169242
878,2018-09-16,5,45998
879,2018-09-16,5,12538
880,2018-09-16,5,49787
881,2018-09-15,1,78087
883,2018-09-17,5,182051
884,2018-09-17,1,50896
885,2018-09-17,5,7222
886,2018-09-17,3,102286
887,2018-09-17,5,81445
888,2018-09-17,4,108411
889,2018-09-18,5,134445
890,2018-09-18,5,17399
891,2018-09-18,4,186639
892,2018-09-18,5,166001
893,2018-09-18,5,153945
894,2018-09-18,5,28517
895,2018-09-18,5,101432
896,2018-09-18,3,73549
897,2018-09-18,4,33684
898,2018-09-18,5,117887
899,2018-09-18,4,198941
900,2018-09-18,1,155040
901,2018-09-18,3,60736
902,2018-09-19,5,68076
903,2018-09-18,3,37831
906,2018-09-18,5,68053
907,2022-09-28,5,171440
908,2018-09-19,4,47166
909,2018-09-19,5,200676
910,2022-09-28,5,124532
911,2018-09-19,5,161399
912,2018-09-19,5,145108
914,2018-09-19,5,32239
915,2022-09-28,5,171440
916,2018-09-20,5,69915
917,2018-09-20,5,25626
918,2018-09-20,5,46088
919,2018-09-20,3,13716
920,2018-09-20,4,198202
921,2018-09-20,5,113546
922,2018-09-20,3,7747
923,2018-09-20,3,21548
924,2018-09-20,5,2373
925,2018-09-20,5,138450
926,2018-09-20,3,17006
927,2018-09-20,5,67654
929,2018-09-20,5,19540
930,2018-09-20,5,13716
931,2018-09-20,5,3135
932,2018-09-20,5,60368
933,2018-09-20,5,162571
934,2018-09-20,5,114914
935,2018-09-20,5,24366
936,2018-09-20,5,37998
937,2018-09-20,5,85172
938,2018-09-20,5,115369
939,2018-09-20,5,134458
940,2018-09-20,5,82396
941,2018-09-20,5,2208
942,2018-09-20,5,138790
944,2018-09-21,5,203385
946,2018-09-21,5,178625
947,2018-09-21,3,126412
948,2018-09-21,5,141491
949,2018-09-21,1,114647
950,2018-09-21,5,25193
951,2018-09-21,2,71093
952,2018-09-21,3,57528
953,2018-09-22,5,186641
954,2018-09-21,5,165880
955,2018-09-21,5,165147
956,2018-09-21,5,19729
957,2018-09-22,4,167226
958,2018-09-22,5,11922
959,2018-09-22,5,5942
960,2018-09-22,5,178535
961,2018-09-23,5,7222
962,2018-09-23,4,110389
964,2018-09-23,4,81624
965,2018-09-23,5,3671
968,2018-09-23,4,195227
969,2018-09-23,5,129347
970,2018-09-23,5,140453
971,2018-09-23,4,154674
972,2018-09-23,5,88701
973,2018-09-23,5,158993
974,2018-09-23,4,156880
975,2018-09-23,4,129363
976,2018-09-23,2,111212
978,2018-09-23,2,30595
980,2018-09-24,5,27055
981,2018-09-24,4,51231
982,2018-09-24,4,101714
983,2018-09-23,4,102380
984,2018-09-24,5,161695
985,2018-09-24,5,97803
986,2018-09-24,5,171836
987,2018-09-24,4,47452
988,2018-09-24,5,170806
989,2018-09-24,5,58431
990,2018-09-25,3,178625
991,2018-09-24,5,33469
992,2018-09-24,5,110455
993,2018-09-24,5,9793
994,2018-09-24,4,149809
995,2018-09-25,5,4149
996,2018-09-25,4,72016
997,2018-09-25,5,144488
999,2018-09-25,4,31589
1000,2018-09-25,5,142795
1001,2018-09-25,4,43106
1002,2018-09-25,5,63656
1003,2018-09-25,5,46688
1004,2018-09-26,5,187828
1005,2018-09-26,4,62254
1006,2018-09-26,5,36027
1007,2018-09-26,5,78096
1008,2018-09-25,5,127882
1009,2018-09-24,5,11562
1010,2018-09-26,5,130362
1011,2018-09-26,5,141268
1012,2018-09-26,5,153783
1013,2018-09-27,5,57097
1014,2018-09-26,5,187026
1015,2018-09-26,2,73501
1016,2018-09-26,5,55569
1017,2018-09-26,5,8425
1018,2018-09-26,5,62387
1019,2018-09-26,5,5338
1020,2018-09-27,4,193749
1023,2018-09-27,4,135260
1024,2018-09-27,5,33965
1025,2018-09-27,5,77541
1026,2018-09-27,3,61837
1027,2018-09-27,5,104246
1028,2018-09-27,5,31902
1029,2018-09-28,3,198335
1030,2018-09-28,5,51560
1031,2022-09-28,5,186412
1032,2018-09-28,5,74379
1033,2018-09-28,5,3482
1034,2018-09-28,4,98881
1035,2018-09-28,5,133288
1036,2018-09-28,5,77198
1037,2018-09-28,5,42548
1038,2018-09-28,5,195028
1039,2018-09-28,5,193229
1040,2018-09-28,5,199037
1041,2018-09-28,5,49106
1042,2018-09-28,4,162707
1044,2018-09-28,5,170585
1045,2018-09-28,5,42363
1046,2018-09-27,4,130967
1047,2018-09-28,5,53747
1048,2018-09-28,5,163328
1049,2018-09-27,3,37523
1050,2018-09-27,5,122955
1051,2022-09-28,5,95022
1052,2018-09-28,5,150848
1053,2018-09-28,5,57097
1054,2018-09-27,4,58431
1055,2018-09-28,5,90550
1056,2018-09-28,5,42674
1057,2018-09-29,5,122647
1058,2022-09-28,5,112777
1059,2018-09-30,1,183416
1061,2018-09-29,5,82588
1062,2018-09-29,5,85802
1063,2018-09-29,1,128674
1064,2018-09-29,5,19212
